phasespace_timestamp,system_timestamp,id,marker_time,condition,position.x,position.y,position.z
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,8,104982,Great,0.44187,0.77290,-0.36259
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,9,104982,Great,0.42157,0.78467,-0.36121
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,10,104982,Great,0.38849,0.79775,-0.35606
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,11,104982,Great,0.38475,0.82032,-0.28873
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,12,104982,Great,0.43096,0.81052,-0.31182
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,13,104982,Great,0.42540,0.79695,-0.28285
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,14,104982,Great,0.41772,0.78325,-0.26731
2022.08.03 04:57.28.736,2022.08.03 06:57.28.737,15,104982,Great,0.40624,0.77004,-0.25311
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,0,104983,Poor,0.47034,0.78262,-0.30864
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,1,104983,Great,0.47255,0.77116,-0.28762
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,2,104983,Great,0.45778,0.75998,-0.27280
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,3,104983,Great,0.43852,0.75389,-0.25607
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,4,104983,Great,0.50330,0.75793,-0.31641
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,5,104983,Great,0.50549,0.75040,-0.29057
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,6,104983,Great,0.48953,0.73200,-0.28602
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,7,104983,Great,0.46557,0.73482,-0.26388
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,8,104983,Great,0.44187,0.77292,-0.36257
2022.08.03 04:57.28.741,2022.08.03 06:57.28.741,9,104983,Great,0.42157,0.78468,-0.36121
2022.08.03 04:57.28.741,2022.08.03 06:57.28.742,10,104983,Great,0.38848,0.79777,-0.35605
2022.08.03 04:57.28.741,2022.08.03 06:57.28.742,11,104983,Great,0.38471,0.82031,-0.28874
2022.08.03 04:57.28.741,2022.08.03 06:57.28.742,12,104983,Great,0.43095,0.81051,-0.31179
2022.08.03 04:57.28.741,2022.08.03 06:57.28.742,13,104983,Great,0.42535,0.79694,-0.28281
2022.08.03 04:57.28.741,2022.08.03 06:57.28.742,14,104983,Great,0.41772,0.78325,-0.26731
2022.08.03 04:57.28.741,2022.08.03 06:57.28.742,15,104983,Great,0.40621,0.77004,-0.25310
2022.08.03 04:57.28.747,2022.08.03 06:57.28.746,0,104984,Poor,0.47032,0.78262,-0.30865
2022.08.03 04:57.28.747,2022.08.03 06:57.28.746,1,104984,Great,0.47253,0.77117,-0.28762
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,2,104984,Great,0.45778,0.75999,-0.27279
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,3,104984,Great,0.43851,0.75390,-0.25606
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,4,104984,Great,0.50328,0.75793,-0.31640
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,5,104984,Great,0.50548,0.75040,-0.29056
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,6,104984,Great,0.48950,0.73199,-0.28603
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,7,104984,Great,0.46555,0.73483,-0.26388
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,8,104984,Great,0.44184,0.77295,-0.36255
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,9,104984,Great,0.42156,0.78469,-0.36122
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,10,104984,Great,0.38847,0.79778,-0.35604
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,11,104984,Great,0.38468,0.82028,-0.28876
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,12,104984,Great,0.43094,0.81053,-0.31177
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,13,104984,Great,0.42532,0.79695,-0.28280
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,14,104984,Great,0.41770,0.78326,-0.26729
2022.08.03 04:57.28.747,2022.08.03 06:57.28.747,15,104984,Great,0.40619,0.77004,-0.25309
2022.08.03 04:57.28.753,2022.08.03 06:57.28.752,0,104985,Poor,0.47031,0.78265,-0.30856
2022.08.03 04:57.28.753,2022.08.03 06:57.28.752,1,104985,Great,0.47254,0.77120,-0.28761
2022.08.03 04:57.28.753,2022.08.03 06:57.28.752,2,104985,Great,0.45775,0.75999,-0.27279
2022.08.03 04:57.28.753,2022.08.03 06:57.28.752,3,104985,Great,0.43853,0.75395,-0.25601
2022.08.03 04:57.28.753,2022.08.03 06:57.28.752,4,104985,Great,0.50324,0.75792,-0.31640
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,5,104985,Great,0.50550,0.75043,-0.29056
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,6,104985,Great,0.48954,0.73205,-0.28598
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,7,104985,Great,0.46556,0.73486,-0.26387
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,8,104985,Great,0.44185,0.77293,-0.36254
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,9,104985,Great,0.42155,0.78471,-0.36119
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,10,104985,Great,0.38846,0.79779,-0.35602
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,11,104985,Great,0.38464,0.82027,-0.28875
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,12,104985,Great,0.43100,0.81059,-0.31173
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,13,104985,Great,0.42537,0.79701,-0.28277
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,14,104985,Great,0.41769,0.78327,-0.26728
2022.08.03 04:57.28.753,2022.08.03 06:57.28.753,15,104985,Great,0.40617,0.77004,-0.25308
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,0,104986,Poor,0.47028,0.78271,-0.30850
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,1,104986,Great,0.47251,0.77118,-0.28759
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,2,104986,Great,0.45774,0.76001,-0.27277
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,3,104986,Great,0.43847,0.75392,-0.25603
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,4,104986,Great,0.50322,0.75789,-0.31640
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,5,104986,Great,0.50546,0.75042,-0.29055
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,6,104986,Great,0.48948,0.73202,-0.28600
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,7,104986,Great,0.46554,0.73485,-0.26385
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,8,104986,Great,0.44184,0.77296,-0.36254
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,9,104986,Great,0.42154,0.78472,-0.36119
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,10,104986,Great,0.38845,0.79780,-0.35603
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,11,104986,Great,0.38467,0.82035,-0.28868
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,12,104986,Great,0.43091,0.81054,-0.31175
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,13,104986,Great,0.42532,0.79694,-0.28284
2022.08.03 04:57.28.761,2022.08.03 06:57.28.761,14,104986,Great,0.41767,0.78328,-0.26726
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,15,104986,Great,0.40616,0.77008,-0.25307
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,0,104987,Poor,0.47026,0.78268,-0.30852
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,1,104987,Great,0.47250,0.77119,-0.28759
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,2,104987,Great,0.45772,0.76000,-0.27277
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,3,104987,Great,0.43847,0.75398,-0.25598
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,4,104987,Great,0.50321,0.75789,-0.31638
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,5,104987,Great,0.50547,0.75044,-0.29055
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,6,104987,Great,0.48951,0.73205,-0.28596
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,7,104987,Great,0.46554,0.73487,-0.26384
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,8,104987,Great,0.44182,0.77300,-0.36252
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,9,104987,Great,0.42153,0.78474,-0.36119
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,10,104987,Great,0.38843,0.79782,-0.35600
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,11,104987,Great,0.38468,0.82035,-0.28870
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,12,104987,Great,0.43098,0.81062,-0.31168
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,13,104987,Great,0.42528,0.79698,-0.28277
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,14,104987,Great,0.41765,0.78327,-0.26726
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,15,104987,Great,0.40613,0.77007,-0.25307
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,0,104988,Poor,0.47025,0.78269,-0.30850
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,1,104988,Great,0.47247,0.77117,-0.28757
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,2,104988,Great,0.45775,0.76000,-0.27276
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,3,104988,Great,0.43842,0.75396,-0.25600
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,4,104988,Great,0.50321,0.75786,-0.31638
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,5,104988,Great,0.50542,0.75043,-0.29055
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,6,104988,Great,0.48950,0.73206,-0.28598
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,7,104988,Great,0.46550,0.73486,-0.26384
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,8,104988,Great,0.44180,0.77301,-0.36251
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,9,104988,Great,0.42151,0.78475,-0.36116
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,10,104988,Great,0.38842,0.79783,-0.35601
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,11,104988,Great,0.38467,0.82042,-0.28860
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,12,104988,Great,0.43084,0.81055,-0.31172
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,13,104988,Great,0.42532,0.79709,-0.28270
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,14,104988,Great,0.41763,0.78327,-0.26725
2022.08.03 04:57.28.761,2022.08.03 06:57.28.762,15,104988,Great,0.40613,0.77007,-0.25308
2022.08.03 04:57.28.767,2022.08.03 06:57.28.767,0,104989,Poor,0.47025,0.78262,-0.30860
2022.08.03 04:57.28.767,2022.08.03 06:57.28.767,1,104989,Great,0.47248,0.77123,-0.28760
2022.08.03 04:57.28.767,2022.08.03 06:57.28.767,2,104989,Great,0.45768,0.76002,-0.27275
2022.08.03 04:57.28.767,2022.08.03 06:57.28.767,3,104989,Great,0.43848,0.75392,-0.25603
2022.08.03 04:57.28.767,2022.08.03 06:57.28.767,4,104989,Great,0.50319,0.75785,-0.31637
2022.08.03 04:57.28.767,2022.08.03 06:57.28.767,5,104989,Great,0.50541,0.75045,-0.29054
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,6,104989,Great,0.48943,0.73202,-0.28600
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,7,104989,Great,0.46547,0.73486,-0.26385
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,8,104989,Great,0.44179,0.77303,-0.36249
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,9,104989,Great,0.42151,0.78477,-0.36116
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,10,104989,Great,0.38840,0.79785,-0.35600
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,11,104989,Great,0.38463,0.82040,-0.28860
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,12,104989,Great,0.43092,0.81062,-0.31166
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,13,104989,Great,0.42526,0.79708,-0.28266
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,14,104989,Great,0.41761,0.78328,-0.26724
2022.08.03 04:57.28.767,2022.08.03 06:57.28.768,15,104989,Great,0.40609,0.77006,-0.25307
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,0,104990,Poor,0.47022,0.78268,-0.30852
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,1,104990,Great,0.47243,0.77119,-0.28756
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,2,104990,Great,0.45766,0.76002,-0.27275
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,3,104990,Great,0.43846,0.75398,-0.25598
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,4,104990,Great,0.50315,0.75785,-0.31635
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,5,104990,Great,0.50537,0.75043,-0.29053
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,6,104990,Great,0.48946,0.73208,-0.28595
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,7,104990,Great,0.46546,0.73488,-0.26383
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,8,104990,Great,0.44177,0.77304,-0.36249
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,9,104990,Great,0.42148,0.78479,-0.36114
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,10,104990,Great,0.38838,0.79785,-0.35600
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,11,104990,Great,0.38463,0.82048,-0.28854
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,12,104990,Great,0.43083,0.81058,-0.31171
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,13,104990,Great,0.42529,0.79719,-0.28257
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,14,104990,Great,0.41759,0.78330,-0.26724
2022.08.03 04:57.28.773,2022.08.03 06:57.28.773,15,104990,Great,0.40610,0.77007,-0.25306
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,0,104991,Poor,0.47021,0.78265,-0.30852
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,1,104991,Great,0.47239,0.77118,-0.28753
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,2,104991,Great,0.45767,0.76002,-0.27275
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,3,104991,Great,0.43840,0.75394,-0.25602
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,4,104991,Great,0.50313,0.75785,-0.31632
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,5,104991,Great,0.50534,0.75042,-0.29051
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,6,104991,Great,0.48939,0.73204,-0.28598
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,7,104991,Great,0.46543,0.73488,-0.26383
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,8,104991,Great,0.44177,0.77305,-0.36247
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,9,104991,Great,0.42147,0.78480,-0.36114
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,10,104991,Great,0.38837,0.79787,-0.35599
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,11,104991,Great,0.38459,0.82041,-0.28860
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,12,104991,Great,0.43081,0.81058,-0.31169
2022.08.03 04:57.28.781,2022.08.03 06:57.28.781,13,104991,Great,0.42522,0.79717,-0.28256
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,14,104991,Great,0.41757,0.78329,-0.26724
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,15,104991,Great,0.40607,0.77005,-0.25307
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,0,104992,Poor,0.47017,0.78272,-0.30842
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,1,104992,Great,0.47236,0.77118,-0.28753
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,2,104992,Great,0.45764,0.76003,-0.27273
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,3,104992,Great,0.43838,0.75393,-0.25601
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,4,104992,Great,0.50309,0.75785,-0.31630
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,5,104992,Great,0.50532,0.75043,-0.29051
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,6,104992,Great,0.48935,0.73203,-0.28598
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,7,104992,Great,0.46540,0.73487,-0.26384
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,8,104992,Great,0.44174,0.77307,-0.36246
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,9,104992,Great,0.42145,0.78480,-0.36114
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,10,104992,Great,0.38835,0.79787,-0.35598
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,11,104992,Great,0.38455,0.82034,-0.28869
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,12,104992,Great,0.43079,0.81058,-0.31168
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,13,104992,Great,0.42516,0.79724,-0.28244
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,14,104992,Great,0.41755,0.78330,-0.26723
2022.08.03 04:57.28.781,2022.08.03 06:57.28.782,15,104992,Great,0.40604,0.77005,-0.25305
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,0,104993,Poor,0.47018,0.78271,-0.30844
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,1,104993,Great,0.47235,0.77121,-0.28753
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,2,104993,Great,0.45762,0.76003,-0.27273
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,3,104993,Great,0.43841,0.75395,-0.25600
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,4,104993,Great,0.50311,0.75785,-0.31628
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,5,104993,Great,0.50532,0.75045,-0.29049
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,6,104993,Great,0.48938,0.73206,-0.28596
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,7,104993,Great,0.46539,0.73488,-0.26383
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,8,104993,Great,0.44175,0.77306,-0.36245
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,9,104993,Great,0.42143,0.78481,-0.36112
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,10,104993,Great,0.38834,0.79789,-0.35596
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,11,104993,Great,0.38451,0.82033,-0.28866
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,12,104993,Great,0.43084,0.81064,-0.31163
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,13,104993,Great,0.42519,0.79745,-0.28225
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,14,104993,Great,0.41753,0.78331,-0.26723
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,15,104993,Great,0.40602,0.77004,-0.25306
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,0,104994,Poor,0.47016,0.78264,-0.30852
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,1,104994,Great,0.47239,0.77126,-0.28757
2022.08.03 04:57.28.788,2022.08.03 06:57.28.788,2,104994,Great,0.45759,0.76003,-0.27271
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,3,104994,Great,0.43847,0.75391,-0.25604
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,4,104994,Great,0.50306,0.75785,-0.31626
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,5,104994,Great,0.50529,0.75045,-0.29049
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,6,104994,Great,0.48932,0.73203,-0.28598
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,7,104994,Great,0.46535,0.73487,-0.26383
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,8,104994,Great,0.44173,0.77306,-0.36243
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,9,104994,Great,0.42142,0.78481,-0.36112
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,10,104994,Great,0.38832,0.79789,-0.35596
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,11,104994,Great,0.38451,0.82043,-0.28853
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,12,104994,Great,0.43094,0.81075,-0.31152
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,13,104994,Great,0.42512,0.79741,-0.28224
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,14,104994,Great,0.41753,0.78333,-0.26720
2022.08.03 04:57.28.788,2022.08.03 06:57.28.789,15,104994,Great,0.40602,0.77007,-0.25304
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,0,104995,Poor,0.47017,0.78263,-0.30855
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,1,104995,Great,0.47233,0.77124,-0.28752
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,2,104995,Great,0.45757,0.76002,-0.27273
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,3,104995,Great,0.43839,0.75396,-0.25598
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,4,104995,Great,0.50308,0.75787,-0.31625
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,5,104995,Great,0.50527,0.75046,-0.29048
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,6,104995,Great,0.48932,0.73206,-0.28597
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,7,104995,Great,0.46533,0.73488,-0.26381
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,8,104995,Great,0.44171,0.77308,-0.36240
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,9,104995,Great,0.42140,0.78481,-0.36111
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,10,104995,Great,0.38830,0.79790,-0.35594
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,11,104995,Great,0.38448,0.82039,-0.28858
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,12,104995,Great,0.43096,0.81076,-0.31151
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,14,104995,Great,0.41749,0.78330,-0.26721
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,15,104995,Great,0.40598,0.77007,-0.25303
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,0,104996,Poor,0.47013,0.78265,-0.30849
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,1,104996,Great,0.47229,0.77120,-0.28749
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,2,104996,Great,0.45758,0.76002,-0.27271
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,3,104996,Great,0.43831,0.75391,-0.25603
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,4,104996,Great,0.50301,0.75784,-0.31625
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,5,104996,Great,0.50526,0.75045,-0.29049
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,6,104996,Great,0.48925,0.73204,-0.28598
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,7,104996,Great,0.46531,0.73487,-0.26382
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,8,104996,Great,0.44169,0.77306,-0.36242
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,9,104996,Great,0.42138,0.78481,-0.36108
2022.08.03 04:57.28.797,2022.08.03 06:57.28.797,10,104996,Great,0.38828,0.79789,-0.35595
2022.08.03 04:57.28.797,2022.08.03 06:57.28.798,11,104996,Great,0.38445,0.82041,-0.28854
2022.08.03 04:57.28.797,2022.08.03 06:57.28.798,12,104996,Great,0.43069,0.81060,-0.31164
2022.08.03 04:57.28.797,2022.08.03 06:57.28.798,14,104996,Great,0.41749,0.78335,-0.26720
2022.08.03 04:57.28.797,2022.08.03 06:57.28.798,15,104996,Great,0.40596,0.77007,-0.25301
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,0,104997,Poor,0.47013,0.78263,-0.30851
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,1,104997,Great,0.47225,0.77120,-0.28748
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,2,104997,Great,0.45752,0.76003,-0.27271
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,3,104997,Great,0.43827,0.75388,-0.25603
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,4,104997,Great,0.50303,0.75786,-0.31623
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,5,104997,Great,0.50523,0.75045,-0.29048
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,6,104997,Great,0.48921,0.73193,-0.28609
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,7,104997,Great,0.46528,0.73485,-0.26381
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,8,104997,Great,0.44166,0.77309,-0.36239
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,9,104997,Great,0.42136,0.78481,-0.36108
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,10,104997,Great,0.38827,0.79789,-0.35594
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,11,104997,Great,0.38440,0.82035,-0.28861
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,12,104997,Great,0.43062,0.81056,-0.31168
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,14,104997,Great,0.41744,0.78332,-0.26720
2022.08.03 04:57.28.804,2022.08.03 06:57.28.804,15,104997,Great,0.40593,0.77007,-0.25300
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,0,104998,Poor,0.47011,0.78261,-0.30852
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,1,104998,Great,0.47224,0.77120,-0.28747
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,2,104998,Great,0.45752,0.76003,-0.27271
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,3,104998,Great,0.43827,0.75393,-0.25597
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,4,104998,Great,0.50295,0.75783,-0.31623
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,5,104998,Great,0.50519,0.75044,-0.29047
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,6,104998,Great,0.48921,0.73202,-0.28599
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,7,104998,Great,0.46526,0.73485,-0.26379
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,8,104998,Great,0.44166,0.77306,-0.36240
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,9,104998,Great,0.42134,0.78482,-0.36107
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,10,104998,Great,0.38824,0.79788,-0.35595
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,11,104998,Great,0.38442,0.82042,-0.28853
2022.08.03 04:57.28.810,2022.08.03 06:57.28.810,12,104998,Great,0.43080,0.81072,-0.31153
