phasespace_timestamp,system_timestamp,id,marker_time,condition,position.x,position.y,position.z
2022.08.03 04:56.56.277,2022.08.03 06:56.56.277,9,97191,Great,0.42948,0.82519,-0.34954
2022.08.03 04:56.56.277,2022.08.03 06:56.56.277,10,97191,Great,0.39627,0.82370,-0.34653
2022.08.03 04:56.56.277,2022.08.03 06:56.56.277,12,97191,Great,0.42489,0.83213,-0.29360
2022.08.03 04:56.56.277,2022.08.03 06:56.56.277,14,97191,Great,0.41955,0.79318,-0.25906
2022.08.03 04:56.56.277,2022.08.03 06:56.56.277,15,97191,Great,0.40918,0.77811,-0.24626
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,0,97192,Great,0.46462,0.83292,-0.27862
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,1,97192,Great,0.47503,0.77704,-0.28763
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,2,97192,Great,0.46090,0.76984,-0.26997
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,3,97192,Great,0.44306,0.76336,-0.25234
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,4,97192,Great,0.50474,0.84060,-0.27332
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,5,97192,Great,0.49016,0.74590,-0.31017
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,6,97192,Great,0.48656,0.73985,-0.29359
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,7,97192,Great,0.46842,0.74408,-0.26756
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,8,97192,Great,0.45255,0.82576,-0.35229
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,9,97192,Great,0.42950,0.82540,-0.34947
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,10,97192,Great,0.39633,0.82385,-0.34646
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,12,97192,Great,0.42484,0.83237,-0.29340
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,14,97192,Great,0.41956,0.79335,-0.25893
2022.08.03 04:56.56.282,2022.08.03 06:56.56.282,15,97192,Great,0.40917,0.77825,-0.24618
2022.08.03 04:56.56.289,2022.08.03 06:56.56.288,0,97193,Great,0.46454,0.83321,-0.27834
2022.08.03 04:56.56.289,2022.08.03 06:56.56.288,1,97193,Great,0.47512,0.77734,-0.28740
2022.08.03 04:56.56.289,2022.08.03 06:56.56.288,2,97193,Great,0.46095,0.77005,-0.26982
2022.08.03 04:56.56.289,2022.08.03 06:56.56.288,3,97193,Great,0.44312,0.76355,-0.25220
2022.08.03 04:56.56.289,2022.08.03 06:56.56.288,4,97193,Great,0.50455,0.84106,-0.27281
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,5,97193,Great,0.49030,0.74624,-0.30998
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,6,97193,Great,0.48669,0.74013,-0.29338
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,7,97193,Great,0.46849,0.74430,-0.26741
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,8,97193,Great,0.45257,0.82600,-0.35224
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,9,97193,Great,0.42953,0.82563,-0.34940
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,10,97193,Great,0.39636,0.82403,-0.34635
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,12,97193,Great,0.42483,0.83263,-0.29314
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,14,97193,Great,0.41952,0.79351,-0.25880
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,15,97193,Great,0.40918,0.77838,-0.24608
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,0,97194,Great,0.46441,0.83354,-0.27800
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,1,97194,Great,0.47520,0.77762,-0.28717
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,2,97194,Great,0.46100,0.77028,-0.26964
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,3,97194,Great,0.44314,0.76371,-0.25210
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,4,97194,Great,0.50439,0.84154,-0.27234
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,5,97194,Great,0.49033,0.74651,-0.30975
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,6,97194,Great,0.48680,0.74039,-0.29322
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,7,97194,Great,0.46855,0.74450,-0.26728
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,8,97194,Great,0.45259,0.82627,-0.35218
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,9,97194,Great,0.42956,0.82584,-0.34934
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,10,97194,Great,0.39640,0.82418,-0.34626
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,12,97194,Great,0.42477,0.83284,-0.29296
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,14,97194,Great,0.41946,0.79366,-0.25872
2022.08.03 04:56.56.289,2022.08.03 06:56.56.289,15,97194,Great,0.40918,0.77851,-0.24598
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,0,97195,Great,0.46430,0.83385,-0.27770
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,1,97195,Great,0.47527,0.77788,-0.28696
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,2,97195,Great,0.46105,0.77049,-0.26950
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,3,97195,Great,0.44315,0.76387,-0.25200
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,4,97195,Great,0.50422,0.84199,-0.27189
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,5,97195,Great,0.49047,0.74683,-0.30956
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,6,97195,Great,0.48691,0.74066,-0.29303
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,7,97195,Great,0.46861,0.74469,-0.26718
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,8,97195,Great,0.45259,0.82653,-0.35208
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,9,97195,Great,0.42957,0.82606,-0.34924
2022.08.03 04:56.56.297,2022.08.03 06:56.56.296,10,97195,Great,0.39643,0.82433,-0.34617
2022.08.03 04:56.56.297,2022.08.03 06:56.56.297,12,97195,Great,0.42466,0.83300,-0.29284
2022.08.03 04:56.56.297,2022.08.03 06:56.56.297,14,97195,Great,0.41947,0.79380,-0.25861
2022.08.03 04:56.56.297,2022.08.03 06:56.56.297,15,97195,Great,0.40917,0.77862,-0.24590
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,0,97196,Great,0.46415,0.83413,-0.27741
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,1,97196,Great,0.47532,0.77813,-0.28675
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,2,97196,Great,0.46109,0.77069,-0.26936
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,3,97196,Great,0.44318,0.76401,-0.25193
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,4,97196,Great,0.50401,0.84245,-0.27144
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,5,97196,Great,0.49055,0.74711,-0.30938
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,6,97196,Great,0.48702,0.74090,-0.29289
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,7,97196,Great,0.46868,0.74487,-0.26709
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,8,97196,Great,0.45260,0.82678,-0.35201
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,9,97196,Great,0.42959,0.82629,-0.34915
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,10,97196,Great,0.39648,0.82449,-0.34608
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,12,97196,Great,0.42455,0.83319,-0.29270
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,14,97196,Great,0.41946,0.79393,-0.25850
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,15,97196,Great,0.40917,0.77875,-0.24581
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,0,97197,Great,0.46404,0.83438,-0.27714
2022.08.03 04:56.56.303,2022.08.03 06:56.56.302,1,97197,Great,0.47539,0.77838,-0.28654
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,2,97197,Great,0.46115,0.77090,-0.26919
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,3,97197,Great,0.44320,0.76417,-0.25185
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,4,97197,Great,0.50380,0.84293,-0.27094
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,5,97197,Great,0.49066,0.74741,-0.30920
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,6,97197,Great,0.48713,0.74115,-0.29274
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,7,97197,Great,0.46875,0.74506,-0.26700
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,8,97197,Great,0.45262,0.82704,-0.35190
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,9,97197,Great,0.42961,0.82650,-0.34907
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,10,97197,Great,0.39653,0.82467,-0.34597
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,12,97197,Great,0.42447,0.83338,-0.29255
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,14,97197,Great,0.41948,0.79408,-0.25838
2022.08.03 04:56.56.303,2022.08.03 06:56.56.303,15,97197,Great,0.40919,0.77884,-0.24575
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,0,97198,Great,0.46392,0.83466,-0.27682
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,1,97198,Great,0.47545,0.77862,-0.28634
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,2,97198,Great,0.46117,0.77110,-0.26906
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,3,97198,Great,0.44322,0.76432,-0.25176
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,4,97198,Great,0.50366,0.84335,-0.27045
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,5,97198,Great,0.49072,0.74767,-0.30904
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,6,97198,Great,0.48722,0.74138,-0.29258
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,7,97198,Great,0.46881,0.74523,-0.26690
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,8,97198,Great,0.45265,0.82729,-0.35181
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,9,97198,Great,0.42965,0.82672,-0.34898
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,10,97198,Great,0.39656,0.82481,-0.34591
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,12,97198,Great,0.42440,0.83357,-0.29239
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,14,97198,Great,0.41946,0.79423,-0.25826
2022.08.03 04:56.56.308,2022.08.03 06:56.56.308,15,97198,Great,0.40919,0.77895,-0.24567
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,0,97199,Great,0.46381,0.83498,-0.27648
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,1,97199,Great,0.47552,0.77886,-0.28616
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,2,97199,Great,0.46121,0.77130,-0.26892
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,3,97199,Great,0.44331,0.76445,-0.25165
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,4,97199,Great,0.50350,0.84375,-0.27001
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,5,97199,Great,0.49077,0.74792,-0.30885
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,6,97199,Great,0.48734,0.74163,-0.29245
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,7,97199,Great,0.46888,0.74543,-0.26683
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,8,97199,Great,0.45267,0.82753,-0.35173
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,9,97199,Great,0.42969,0.82691,-0.34890
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,10,97199,Great,0.39662,0.82495,-0.34582
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,12,97199,Great,0.42435,0.83375,-0.29222
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,14,97199,Great,0.41945,0.79436,-0.25815
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,15,97199,Great,0.40919,0.77904,-0.24562
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,0,97200,Great,0.46370,0.83521,-0.27621
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,1,97200,Great,0.47561,0.77912,-0.28599
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,2,97200,Great,0.46125,0.77149,-0.26877
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,3,97200,Great,0.44336,0.76460,-0.25155
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,4,97200,Great,0.50334,0.84414,-0.26955
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,5,97200,Great,0.49086,0.74819,-0.30867
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,6,97200,Great,0.48744,0.74187,-0.29231
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,7,97200,Great,0.46895,0.74562,-0.26674
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,8,97200,Great,0.45270,0.82778,-0.35162
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,9,97200,Great,0.42971,0.82710,-0.34881
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,10,97200,Great,0.39667,0.82508,-0.34572
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,12,97200,Great,0.42430,0.83393,-0.29207
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,14,97200,Great,0.41945,0.79449,-0.25803
2022.08.03 04:56.56.316,2022.08.03 06:56.56.316,15,97200,Great,0.40917,0.77912,-0.24557
2022.08.03 04:56.56.322,2022.08.03 06:56.56.321,0,97201,Great,0.46359,0.83545,-0.27595
2022.08.03 04:56.56.322,2022.08.03 06:56.56.321,1,97201,Great,0.47568,0.77936,-0.28583
2022.08.03 04:56.56.322,2022.08.03 06:56.56.321,2,97201,Great,0.46129,0.77167,-0.26864
2022.08.03 04:56.56.322,2022.08.03 06:56.56.321,3,97201,Great,0.44339,0.76474,-0.25146
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,4,97201,Great,0.50320,0.84450,-0.26911
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,5,97201,Great,0.49101,0.74851,-0.30851
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,6,97201,Great,0.48753,0.74211,-0.29215
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,7,97201,Great,0.46900,0.74580,-0.26664
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,8,97201,Great,0.45274,0.82796,-0.35153
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,9,97201,Great,0.42974,0.82728,-0.34869
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,10,97201,Great,0.39675,0.82519,-0.34560
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,12,97201,Great,0.42429,0.83415,-0.29185
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,14,97201,Great,0.41944,0.79461,-0.25792
2022.08.03 04:56.56.322,2022.08.03 06:56.56.322,15,97201,Great,0.40917,0.77922,-0.24550
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,0,97202,Great,0.46349,0.83570,-0.27567
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,1,97202,Great,0.47575,0.77959,-0.28566
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,2,97202,Great,0.46132,0.77187,-0.26849
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,3,97202,Great,0.44346,0.76489,-0.25136
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,4,97202,Great,0.50304,0.84485,-0.26874
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,5,97202,Great,0.49108,0.74876,-0.30834
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,6,97202,Great,0.48762,0.74234,-0.29200
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,7,97202,Great,0.46904,0.74598,-0.26654
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,8,97202,Great,0.45277,0.82812,-0.35144
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,9,97202,Great,0.42977,0.82740,-0.34861
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,10,97202,Great,0.39681,0.82523,-0.34550
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,12,97202,Great,0.42458,0.83454,-0.29134
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,14,97202,Great,0.41944,0.79476,-0.25780
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,15,97202,Great,0.40916,0.77933,-0.24542
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,0,97203,Great,0.46340,0.83592,-0.27542
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,1,97203,Great,0.47580,0.77983,-0.28548
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,2,97203,Great,0.46137,0.77206,-0.26836
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,3,97203,Great,0.44341,0.76504,-0.25129
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,4,97203,Great,0.50288,0.84519,-0.26828
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,5,97203,Great,0.49118,0.74902,-0.30817
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,6,97203,Great,0.48773,0.74257,-0.29184
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,7,97203,Great,0.46909,0.74616,-0.26642
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,8,97203,Great,0.45283,0.82826,-0.35138
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,9,97203,Great,0.42986,0.82748,-0.34851
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,10,97203,Great,0.39691,0.82528,-0.34540
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,12,97203,Great,0.42463,0.83475,-0.29111
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,14,97203,Great,0.41947,0.79490,-0.25769
2022.08.03 04:56.56.327,2022.08.03 06:56.56.327,15,97203,Great,0.40917,0.77944,-0.24535
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,0,97204,Great,0.46327,0.83616,-0.27515
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,1,97204,Great,0.47588,0.78008,-0.28530
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,2,97204,Great,0.46139,0.77224,-0.26823
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,3,97204,Great,0.44342,0.76519,-0.25121
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,4,97204,Great,0.50274,0.84552,-0.26792
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,5,97204,Great,0.49122,0.74923,-0.30799
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,6,97204,Great,0.48782,0.74280,-0.29171
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,7,97204,Great,0.46915,0.74634,-0.26631
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,8,97204,Great,0.45285,0.82827,-0.35134
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,9,97204,Great,0.42989,0.82747,-0.34843
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,10,97204,Great,0.39696,0.82524,-0.34532
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,12,97204,Great,0.42413,0.83465,-0.29142
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,14,97204,Great,0.41946,0.79503,-0.25760
2022.08.03 04:56.56.332,2022.08.03 06:56.56.332,15,97204,Great,0.40916,0.77955,-0.24526
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,0,97205,Great,0.46318,0.83635,-0.27491
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,1,97205,Great,0.47594,0.78030,-0.28515
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,2,97205,Great,0.46142,0.77245,-0.26809
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,3,97205,Great,0.44343,0.76534,-0.25112
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,4,97205,Great,0.50261,0.84583,-0.26751
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,5,97205,Great,0.49137,0.74954,-0.30783
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,6,97205,Great,0.48793,0.74303,-0.29159
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,7,97205,Great,0.46921,0.74652,-0.26621
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,8,97205,Great,0.45285,0.82824,-0.35123
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,9,97205,Great,0.42990,0.82741,-0.34840
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,10,97205,Great,0.39703,0.82519,-0.34516
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,12,97205,Great,0.42394,0.83473,-0.29143
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,14,97205,Great,0.41945,0.79517,-0.25751
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,15,97205,Great,0.40915,0.77965,-0.24520
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,0,97206,Great,0.46310,0.83655,-0.27465
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,1,97206,Great,0.47598,0.78052,-0.28501
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,2,97206,Great,0.46145,0.77262,-0.26800
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,3,97206,Great,0.44345,0.76549,-0.25104
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,4,97206,Great,0.50249,0.84609,-0.26713
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,5,97206,Great,0.49146,0.74979,-0.30768
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,6,97206,Great,0.48803,0.74327,-0.29143
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,7,97206,Great,0.46928,0.74670,-0.26611
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,8,97206,Great,0.45297,0.82811,-0.35123
2022.08.03 04:56.56.341,2022.08.03 06:56.56.341,9,97206,Great,0.42996,0.82724,-0.34830
2022.08.03 04:56.56.341,2022.08.03 06:56.56.342,10,97206,Great,0.39714,0.82506,-0.34508
2022.08.03 04:56.56.341,2022.08.03 06:56.56.342,12,97206,Great,0.42390,0.83488,-0.29134
2022.08.03 04:56.56.341,2022.08.03 06:56.56.342,14,97206,Great,0.41943,0.79531,-0.25741
2022.08.03 04:56.56.341,2022.08.03 06:56.56.342,15,97206,Great,0.40916,0.77974,-0.24514
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,0,97207,Great,0.46301,0.83675,-0.27444
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,1,97207,Great,0.47604,0.78075,-0.28486
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,2,97207,Great,0.46147,0.77280,-0.26788
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,3,97207,Great,0.44347,0.76563,-0.25094
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,4,97207,Great,0.50236,0.84637,-0.26677
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,5,97207,Great,0.49156,0.75006,-0.30753
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,6,97207,Great,0.48814,0.74350,-0.29133
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,7,97207,Great,0.46934,0.74688,-0.26602
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,8,97207,Great,0.45302,0.82793,-0.35120
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,9,97207,Great,0.43004,0.82704,-0.34825
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,10,97207,Great,0.39723,0.82491,-0.34499
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,12,97207,Great,0.42430,0.83530,-0.29077
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,14,97207,Great,0.41945,0.79543,-0.25732
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,15,97207,Great,0.40917,0.77982,-0.24509
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,0,97208,Great,0.46290,0.83696,-0.27421
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,1,97208,Great,0.47610,0.78099,-0.28473
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,2,97208,Great,0.46152,0.77301,-0.26774
2022.08.03 04:56.56.346,2022.08.03 06:56.56.346,3,97208,Great,0.44348,0.76577,-0.25089
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,4,97208,Great,0.50227,0.84666,-0.26642
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,5,97208,Great,0.49164,0.75030,-0.30739
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,6,97208,Great,0.48824,0.74374,-0.29120
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,7,97208,Great,0.46939,0.74704,-0.26594
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,8,97208,Great,0.45303,0.82767,-0.35119
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,9,97208,Great,0.43011,0.82679,-0.34822
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,10,97208,Great,0.39729,0.82471,-0.34490
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,12,97208,Great,0.42439,0.83554,-0.29053
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,14,97208,Great,0.41946,0.79555,-0.25723
2022.08.03 04:56.56.346,2022.08.03 06:56.56.347,15,97208,Great,0.40917,0.77992,-0.24503
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,0,97209,Great,0.46287,0.83713,-0.27403
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,1,97209,Great,0.47617,0.78121,-0.28459
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,2,97209,Great,0.46155,0.77319,-0.26765
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,3,97209,Great,0.44352,0.76591,-0.25081
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,4,97209,Great,0.50216,0.84693,-0.26606
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,5,97209,Great,0.49177,0.75059,-0.30724
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,6,97209,Great,0.48834,0.74397,-0.29104
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,7,97209,Great,0.46944,0.74720,-0.26586
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,8,97209,Great,0.45304,0.82740,-0.35118
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,9,97209,Great,0.43018,0.82653,-0.34820
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,10,97209,Great,0.39734,0.82452,-0.34479
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,12,97209,Great,0.42435,0.83570,-0.29041
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,14,97209,Great,0.41945,0.79570,-0.25712
2022.08.03 04:56.56.352,2022.08.03 06:56.56.352,15,97209,Great,0.40919,0.78003,-0.24496
2022.08.03 04:56.56.360,2022.08.03 06:56.56.360,0,97210,Great,0.46276,0.83732,-0.27384
